id,gene,mcmc,rf60,rf90,rf150,rf250
6114,MPDZ,0.0,0.0,0.0,0.0,0.0
6115,TRAPPC2,0.0,0.0,0.0,4.77E-4,2.86E-4
6116,TRAPPC3,0.0,0.0,0.0,0.0,0.0
6117,AMBP,0.0,0.0,0.0,0.0,0.0
6118,TMEM132A,0.0,0.0,0.0,0.0,0.0
6119,PHKB,0.0,0.0,0.0,0.0,0.0
6120,ADCY10,0.0,0.0,0.0,0.0,0.0
6121,NBEA,0.0,0.0,0.0,0.0,0.0
6122,PIP,0.0,0.0,0.0,0.0,0.0
6123,PIR,0.0,0.0,0.0,0.0,0.0
6124,CCDC22,0.0,0.0,0.0,0.0,0.0
6125,RSL24D1,0.0,0.0,0.0,0.0,0.0
6126,CCDC47,0.0,0.0,0.0,0.0,0.0
6127,ADAMTS5,0.0,0.0,0.0,0.0,0.0
6128,PSTPIP1,0.0,0.0,0.0,0.0,0.0
6129,ADAMTS1,0.0,0.0,0.0,0.0,0.0
6130,PSTPIP2,0.0,0.0,0.0,0.0,0.0
6131,RNPEP,0.0,0.0,0.0,0.0,0.0
6132,IDH3B,0.0,0.0,0.0,0.0,0.0
6133,CCDC53,0.0,0.0,0.0,0.0,0.0
6134,EMILIN2,0.0,0.0,0.0,0.0,0.0
6135,EMILIN1,0.0,0.0,0.0,0.0,0.0
6136,HGFAC,0.0,0.0,0.0,0.0,0.0
6137,IDH3A,0.0,0.0,0.0,0.0,0.0
6138,TRPC7,0.0,0.0,0.0,0.0,0.0
6139,TRPC5,0.0,0.0,0.0,0.0,0.0
6140,TRPC6,0.0,0.0,0.0,0.0,0.0
6141,TRPC3,0.0,0.0,0.0,0.0,0.0
6142,TRPC4,0.0,0.0,0.0,0.0,0.0
6143,TRPC1,0.0,0.0,0.0,0.0,0.0
6144,BPGM,0.0,0.0,0.0,0.0,0.0
6145,HAUS2,0.0,0.0,0.0,0.0,0.0
6146,POLR1B,0.0,0.0,0.0,0.0,0.0
6147,NOS1AP,0.0,0.0,0.0,0.0,0.0
6148,POLR1C,0.0,0.0,0.0,0.0,0.0
6149,PECAM1,0.197,0.0,0.0,0.0,0.0
6150,POLR1D,0.0,0.0,0.0,0.0,0.0
6151,POLR1E,0.0,0.0,0.0,0.0,3.65E-4
6152,NUFIP1,0.0,0.0,0.0,0.0,0.0
6153,TSSC4,0.0,0.0,0.0,0.0,0.0
6154,PLG,0.0,0.0,0.0,0.0,0.0
6155,CYP3A4,0.0,0.0,0.0,0.0
6156,NSL1,0.0,0.0,0.0,0.0,0.0
6157,PLN,0.0,0.0,0.0,0.0,0.0
6158,POLR2A,0.001,0.0,0.0,0.0,0.0
6159,FIP1L1,0.0,0.0,0.0,0.0,0.0
6160,HAUS7,0.0,0.0,0.0,0.0,0.0
6161,POLR2B,0.0,0.0,0.0,0.0,0.0
6162,POLR2C,0.0,0.0,0.0,0.0,0.0
6163,POLR2D,0.0,0.0,0.0,0.0,0.0
6164,POLR2E,0.0,0.0,0.0,0.0,0.0
6165,POLR2F,0.0,0.0,0.0,0.0,0.0
6166,ASCC2,0.0,0.0,0.0,0.0,0.0
6167,POLR2G,0.0,0.0,0.0,0.0,0.0
6168,ASCC3,0.0,0.0,0.0,0.0,0.0
6169,POLR2H,0.0,0.0,0.0,0.0,0.0
6170,POLR2I,0.0,0.015238,0.010159,0.006095,0.003657
6171,POLR2J,0.0,0.0,0.0,0.0,0.0
6172,POLR2K,0.0,0.0,0.0,0.0,0.0
6173,POLR2L,0.0,0.0,0.0,0.0,0.0
6174,MLXIP,0.0,0.0,0.0,0.0,0.0
6175,ASCC1,0.0,0.0,0.0,0.0,0.0
6176,IDH3G,0.0,0.0,0.0,0.0,0.0
6177,AMFR,0.0,0.0,0.0,0.0,0.0
6178,PML,0.0,0.0,0.0,0.0,0.0
6179,POLR3C,0.0,0.0,0.0,0.0,0.0
6180,POLR3D,0.0,0.0,0.0,0.0
6181,POLR3F,0.0,0.0,0.0,0.0,0.0
6182,CBLC,0.0,0.0,0.0,0.0,0.0
6183,CBLB,0.0,0.0,0.0,0.0,0.0
6184,CSN3,0.0,0.0,0.0,0.0,0.0
6185,CSN2,0.0,0.0,0.0,0.0,0.0
6186,PNN,0.0,0.0,0.0,0.0,0.0
6187,FRAT1,0.0,0.0,0.0,0.0,0.0
6188,FRAT2,0.0,0.0,0.0,0.0,0.0
6189,PNP,0.0,0.0,0.0,0.0,0.0
6190,FLAD1,0.0,0.0,0.0,0.0,0.003358
6191,MAGEA1,0.0,0.0,0.0,0.0,0.0
6192,DENR,0.0,0.0,0.0,0.0,0.0
6193,MAGEA4,0.0,0.0,0.0,0.0,0.0
6194,METTL1,0.0,0.0,0.0,0.0,0.0
6195,AZGP1,0.016,0.0,0.0,0.0,0.0
6196,POR,0.0,0.0,0.0,0.0,0.0
6197,ZW10,0.0,0.0,0.0,0.0,0.0
6198,SUCLG2,0.0,0.0,0.0,0.0,0.0
6199,SUCLG1,0.0,0.0,0.0,0.0,0.0
6200,NBL1,0.0,0.0,0.0,0.0
6201,BLZF1,0.0,0.0,0.0,0.0,0.0
6202,MAGEB4,0.0,0.0,0.0,0.0,0.0
6203,MAGED1,0.0,0.0,0.0,0.0,0.0
6204,DCUN1D1,0.0,0.0,0.0,0.0,0.0
6205,PPL,0.0,0.0,0.0,0.0,0.0
6206,UGCG,0.0,0.0,0.0,0.0,0.0
6207,TRPM2,0.0,0.0,0.0,0.0,0.0
6208,ZNHIT1,0.0,0.0,0.0,5.07E-4,0.004018
6209,ZNHIT3,0.0,0.0,0.0,0.0,0.0
6210,ZNHIT6,0.0,0.0,0.0,0.0,0.0
6211,PPY,0.0,0.0,0.0,0.0
6212,MAGEC1,0.0,0.0,0.0,0.0,0.0
6213,RALGDS,0.0,0.0,0.0,0.0,0.0
6214,TRPM6,0.0,0.0,0.0,0.0
6215,SNAP91,0.0,0.0,0.0,0.0,0.0
6216,CABYR,0.0,0.0,0.0,0.0,0.0
6217,RNPS1,0.0,0.0,0.0,0.0,0.0
6218,MAGED2,0.0,0.0,0.0,0.0,0.0
6219,C2CD2L,0.0,0.0,0.0,0.0,0.0
6220,IFNA5,0.0,0.0,0.0,0.0,0.0
6221,DET1,0.0,0.0,0.0,0.0,0.0
6222,ROBO4,0.0,0.0,0.0,0.0,0.0
6223,IFNA1,0.0,0.0,0.0,0.0,0.0
6224,IFNA2,0.0,0.0,0.0,0.0,0.0
6225,PRL,0.0,0.0,0.0,0.0,0.0
6226,IFNA8,0.0,0.0,0.0,0.0,0.0
6227,ROBO1,0.0,0.028284,0.018856,0.011313,0.014445
6228,GABRR2,0.0,0.0,0.0,0.0,0.0
6229,GABRR1,0.0,0.0,0.0,0.0,0.0
6230,XPO1,0.0,0.0,0.0,0.0,0.0
6231,XPO4,0.0,0.0,0.0,0.0,0.0
6232,XPO6,0.0,0.0,0.0,0.0,0.0
6233,CHMP1B,0.0,0.0,0.0,0.0,0.0
6234,PRX,0.0,0.0,0.0,0.0,0.0
6235,CHMP1A,0.0,0.0,0.0,0.0,0.0
6236,HRAS,0.0,0.0,0.0,0.0,0.0
6237,SLC22A11,0.0,0.0,0.0,0.0,0.0
6238,PSD,0.0,0.0,0.0,0.0,0.0
6239,CBR1,0.0,0.0,0.0,0.0,0.0
6240,ZER1,0.0,0.0,0.0,0.0,0.0
6241,TUBB,0.011,0.0,0.0,0.0,0.0
6242,PPRC1,0.0,0.0,0.0,0.0,0.0
6243,ITFG2,0.0,0.0,0.0,0.0,0.0
6244,TOPORS,0.0,0.0,0.0,0.0,0.0
6245,CLDN11,0.0,0.0,0.0,5.71E-4,3.43E-4
6246,UGDH,0.0,0.0,0.0,0.0,0.0
6247,HNRNPH1,0.0,0.0,0.0,0.0,0.0
6248,CLDN16,0.0,0.0,0.0,0.0,0.0
6249,HNRNPH3,0.0,0.0,0.0,0.0,0.0
6250,C1QB,0.0,0.0,0.0,0.0,0.0
6251,MAGEH1,0.0,0.0,0.0,0.0,0.0
6252,CSTB,0.0,0.0,0.0,0.0,0.0
6253,C1QA,0.0,0.0,0.0,0.0,0.0
6254,CSTA,0.0,0.0,0.0,0.0,0.0
6255,PTGER1,0.0,0.0,0.0,0.0,0.0
6256,PTH,0.0,0.0,0.0,0.0,0.0
6257,PTGER2,0.0,0.0,0.0,0.0,0.0
6258,HAAO,0.0,0.0,0.0,0.0,0.0
6259,PTGER3,0.0,0.0,0.0,0.0,0.0
6260,PTN,0.0,0.0,0.0,0.0,0.003404
6261,CST7,0.0,0.0,0.0,0.0,0.0
6262,PTS,0.0,0.0,0.0,0.0,0.0
6263,CST5,0.0,0.0,0.0,0.0,0.0
6264,CST3,0.0,0.0,0.0,0.0,0.0
6265,NT5E,0.0,0.0,0.0,0.0,0.0
6266,LMNA,0.0,0.0,0.0,0.0,0.0
6267,GPBP1L1,0.0,0.0,0.0,0.0,0.0
6268,METTL9,0.0,0.0,0.0,0.0,0.0
6269,CBR3,0.0,0.0,0.0,0.0,0.0
6270,MPP1,0.0,0.0,0.0,0.0,0.0
6271,MPP2,0.0,0.0,0.0,0.0,0.0
6272,MPP3,0.0,0.0,0.0,0.0,0.0
6273,IFNB1,0.0,0.0,0.0,0.0,0.0
6274,PTGES2,0.0,0.0,0.0,0.0,0.0
6275,PTGES3,0.0,0.0,0.0,0.0,0.0
6276,LSAMP,0.0,0.0,0.0,0.0,0.0
6277,XPO7,0.0,0.0,0.0,0.0,0.0
6278,MPP5,0.0,0.0,0.0,0.0,0.0
6279,MPP6,0.0,0.0,0.0,0.0,0.0
6280,KBTBD4,0.0,0.0,0.0,0.0,0.0
6281,XPOT,0.0,0.0,0.0,0.0,0.0
6282,NBR1,0.0,0.0,0.0,0.0,0.0
6283,GUCY1B3,0.0,0.0,0.0,0.0,0.0
6284,KDM1A,0.0,0.0,0.0,0.0,0.0
6285,CWC25,0.0,0.0,0.0,0.0,0.0
6286,PVR,0.0,0.0,0.0,0.0,0.0
6287,AMOT,0.0,0.0,0.0,0.0,0.0
6288,COL4A3BP,0.0,0.0,0.0,0.0,0.0
6289,FAM162A,0.0,0.0,0.0,0.0,0.0
6290,C1RL,0.0,0.0,0.0,0.0,0.0
6291,SACS,0.0,0.0,0.0,0.0,0.0
6292,NRCAM,0.0,0.0,0.0,0.0,0.0
6293,HADH,0.0,0.0,0.0,0.0,0.0
6294,LMO1,0.0,0.0,0.0,0.0,0.0
6295,CHRNB2,0.0,0.0,0.0,0.0,0.0
6296,GUCY1A3,0.0,0.0,0.0,0.0,0.0
6297,GUCY1A2,0.0,0.0,0.0,0.0,0.0
6298,CHRNB1,0.0,0.0,0.0,0.0,0.0
6299,PHYH,0.0,0.0,0.0,0.0,0.0
6300,CHRNB4,0.0,0.0,0.0,0.0,0.0
6301,KDM2A,0.0,0.0,0.0,0.0,0.0
6302,WNT5B,0.0,0.0,0.0,0.0,0.0
6303,LMO4,0.005,0.0,0.0,0.005706,0.003423
6304,LMO3,0.0,0.0,0.0,0.0,0.0
6305,LMO2,0.004,0.0,0.0,0.0,0.0
6306,WNT5A,0.0,0.0,0.0,0.0,0.0
6307,LMO7,0.0,0.0,0.0,0.0,0.0
6308,DEXI,0.0,0.0,0.0,0.0,0.0
6309,TUFM,0.0,0.0,0.0,0.0,0.0
6310,AMPH,0.001,0.0,0.0,0.0,0.0
6311,PNLIP,0.0,0.0,0.0,0.0
6312,CHRNA1,0.0,0.0,0.0,0.0,0.0
6313,RASL12,0.003,0.0,0.0,0.0,0.0
6314,CHRNA3,0.0,0.0,0.0,0.0,0.0
6315,CHRNA2,0.0,0.0,0.0,0.0,0.0
6316,CHRNA5,0.0,0.0,0.0,0.0,0.0
6317,CHRNA4,0.0,0.0,0.0,0.0,0.0
6318,PXN,0.0,0.0,0.0,0.0,0.0
6319,CABP2,0.0,0.0,0.0,0.0,2.67E-4
6320,CABP1,0.0,0.0,0.0,0.0,0.0
6321,HRH2,0.0,0.0,0.0,0.0
6322,HRH4,0.0,0.0,0.0,0.0,0.0
6323,NLRP2,0.0,0.0,0.0,0.0,0.0
6324,NLRP3,0.0,0.0,0.0,0.0,0.0
6325,NLRP1,0.0,0.0,0.0,0.0,0.0
6326,CLSPN,0.0,0.0,0.0,0.0,0.0
6327,BPTF,0.0,0.0,0.0,0.0,0.0
6328,CBX8,0.0,0.0,0.0,0.0,0.0
6329,KLHDC2,0.0,0.033333
6330,CBX7,0.0,0.0,0.0,0.006159,0.003696
6331,CBX5,0.0,0.0,0.0,0.0,0.0
6332,CBX4,0.0,0.0,0.0,0.0,0.0
6333,CBX3,0.0,0.0,0.0,0.0,0.0
6334,CBX2,0.0,0.0,0.0,0.0,0.0
6335,IDH1,0.0,0.0,0.0,0.0,0.0
6336,CBX1,0.0,0.0,0.0,0.0,0.0
6337,IDH2,0.0,0.0,0.0,0.0,0.0
6338,TRPV2,0.0,0.0,0.0,0.0
6339,LRP1B,0.0,0.0,0.0,0.0,0.0
6340,PYY,0.0,0.0,0.0,0.0,0.0
6341,TRPV6,0.0,0.0,0.0,0.0,0.0
6342,TRPV4,0.0,0.0,0.0,0.0,0.0
6343,CHMP2B,0.0,0.0,0.0,0.0,0.0
6344,TRPV5,0.0,0.0,0.0,0.0,0.0
6345,CHMP2A,0.0,0.0,0.0,0.0,0.0
6346,NMUR1,0.0,0.0,0.0,0.0
6347,BMPR1B,0.0,0.0,0.0,0.0,0.0
6348,SAE1,0.0,0.0,0.0,0.0,0.0
6349,LRP10,0.0,0.0,0.0,0.0,0.0
6350,LRP12,0.0,0.0,0.0,0.0,0.0
6351,BMPR1A,0.0,0.0,0.0,0.0,0.0
6352,KDM5A,0.0,0.0,0.0,0.0,0.0
6353,MUS81,0.0,0.0,0.0,0.0,0.0
6354,KDM5B,0.0,0.0,0.0,0.0,0.0
6355,KDM5D,0.0,0.0,0.0,0.0
6356,PZP,0.0,0.0,0.0,0.0,0.0
6357,CBY1,0.0,0.0,0.0,0.0,0.0
6358,YBX1,0.0,0.0,0.0,0.0,0.0
6359,NR2E3,0.0,0.0,9.52E-4,5.71E-4,3.43E-4
6360,CASP9,0.0,0.0,0.0,0.0,0.0
6361,SEPT8,0.0,0.0,0.0,0.0,0.0
6362,SNAPC5,0.0,0.0,0.0,0.0,0.0
6363,SPRED2,0.0,0.0,0.0,0.0,0.0
6364,SEPT9,0.0,0.0,0.0,0.0,0.0
6365,CASP7,0.004,0.0,0.0,0.0,0.0
6366,SEPT6,0.0,0.0,0.0,0.0,0.0
6367,CASP8,0.0,0.0,0.0,0.0,0.0
6368,SEPT7,0.0,0.0,0.0,0.0,0.0
6369,SNAPC1,0.0,0.0,0.0,0.0,0.0
6370,CASP5,0.0,0.0,0.0,0.0,0.0
6371,OBP2A,0.0,0.0,0.0,0.0
6372,CASP6,0.0,0.0,0.0,0.0,3.6E-4
6373,SNAPC2,0.0,0.0,0.0,0.0,0.0
6374,CASP3,0.0,0.0,0.0,0.0,0.0
6375,SNAPC3,0.0,0.0,0.0,0.0,0.0
6376,TRPS1,0.0,0.0,0.0,0.0,0.0
6377,SNAPC4,0.0,0.0,0.0,0.0,0.0
6378,CASP4,0.0,0.0,0.0,0.0,0.0
6379,CASP1,0.0,0.0,0.0,0.0,0.0
6380,CASP2,0.0,0.0,0.0,0.0,0.0
6381,KDM6A,0.0,0.0,0.0,0.0,0.0
6382,SRGN,0.0,0.0,0.0,0.0,0.0
6383,SAFB,0.0,0.0,0.0,0.0,0.0
6384,SEPT4,0.0,0.0,0.0,0.0,0.0
6385,SEPT2,0.0,0.0,0.0,0.0,0.0
6386,CASQ2,0.0,0.0,0.0,0.0,0.0
6387,RBMS1,0.0,0.0,0.0,0.0,0.0
6388,PFDN1,0.0,0.0,0.0,0.0,0.0
6389,PFDN2,0.0,0.0,0.0,0.0,0.0
6390,HAGH,0.0,0.0,0.0,0.0,0.0
6391,PFDN4,0.0,0.0,0.0,0.0,0.0
6392,PFDN5,0.0,0.0,0.0,0.0,0.0
6393,RBMS2,0.0,0.0,0.0,0.0
6394,PAPPA2,0.0,0.0,0.0,0.0,0.0
6395,VAC14,0.0,0.0,0.0,0.0,0.0
6396,ATF6B,0.0,0.0,0.0,0.0,0.0
6397,THBS2,0.0,0.0,0.0,0.0,0.0
6398,NR2C2,0.0,0.0,0.0,0.0,0.0
6399,THBS1,0.0,0.0,0.0,0.0,0.0
6400,NR2C1,0.0,0.0,0.0,0.0,0.0
6401,THBS3,0.0,0.0,0.0,0.0,0.0
6402,TBRG4,0.0,0.0,0.0,0.0,0.0
6403,GNA13,0.0,0.0,0.0,0.0,0.0
6404,GNA14,0.0,0.0,0.0,0.0,0.0
6405,GNA15,0.0,0.0,0.0,0.0,0.0
6406,UGP2,0.0,0.0,0.0,0.0,0.0
6407,GNA11,0.0,0.0,0.0,0.0,0.0
6408,GNA12,0.0,0.0,0.0,0.0,0.0
6409,BPY2,0.0,0.0,0.0,0.0,0.0
6410,TCF7L2,0.037,0.0,0.0,0.0,3.43E-4
6411,TCF7L1,0.012,0.0015,0.001,0.005936,0.003562
6412,KDM4B,0.0,0.0,0.0,0.0
6413,CYHR1,0.0,0.0,0.0,0.0,0.0
6414,CDK2AP2,0.0,0.0,0.0,0.0,0.0
6415,CDK2AP1,0.0,0.0,0.0,0.0,0.0
6416,CHIC2,0.0,0.0,0.0,0.0,0.0
6417,EHMT2,0.0,0.0,0.0,0.0,0.0
6418,UXS1,0.0,0.0,0.0,0.0,0.0
6419,EHMT1,0.0,0.0,0.0,0.0,0.0
6420,CLDN1,0.0,0.002679,0.001786,0.001071,6.43E-4
6421,PSMD8,0.0,0.0,0.0,0.0,0.0
6422,VPREB3,0.0,0.0,0.0,0.0,0.0
6423,PSMD9,0.0,0.0,0.0,0.0,0.0
6424,VPREB1,0.0,0.0,0.0,0.0,0.0
6425,FAM134A,0.0,0.0,0.0,0.0,0.0
6426,PSMD6,0.0,0.0,0.0,0.0,0.0
6427,PPP4R1,0.0,0.0,0.0,0.0,0.0
6428,PSMD7,0.0,0.0,0.0,0.0,0.0
6429,PSMD4,0.0,0.0,0.0,0.0,0.0
6430,PPP4R2,0.0,0.0,0.0,0.0,0.0
6431,TDO2,0.0,0.0,0.0,0.0
6432,PSMD5,0.0,0.0,0.0,0.0,0.0
6433,PSMD2,0.0,0.0,0.0,0.0,0.0
6434,PPP4R4,0.0,0.0,0.0,0.0,0.0
6435,PSMD1,0.0,0.0,0.0,0.0,0.0
6436,TMEM8B,0.0,0.0,0.0,0.0,0.0
6437,MEF2A,0.0,0.0,0.0,0.0,0.0
6438,ZNF287,0.0,0.0,0.0,0.0,0.0
6439,MEF2C,0.0,0.0,0.0,0.0,0.0
6440,DICER1,0.0,0.0,0.0,0.0,0.0
6441,RUFY1,0.0,0.0,0.0,0.0,0.0
6442,CLDN6,0.0,0.0,0.0,0.0,0.0
6443,CLDN5,0.001,0.0,0.0,0.0,0.0
6444,EID1,0.0,0.0,0.0,0.0,0.0
6445,CLDN4,0.0,0.0,0.0,0.0,0.0
6446,CLDN3,0.0,0.0,0.0,0.0,0.0
6447,CLDN8,0.002,0.0,0.0,0.0,0.0
6448,PSME3,0.0,0.0,0.0,0.0,0.0
6449,RUFY3,0.0,0.0,0.0,0.0,0.0
6450,RUFY2,0.0,0.0,0.0,0.0,0.0
6451,CLDN7,0.0,0.0,0.0,0.0,0.0
6452,PSME1,0.0,0.0,0.0,0.0,0.0
6453,IDO1,0.0,0.0,0.0,0.0,0.0
6454,ZNF277,0.0,0.0,0.0,0.0,0.0
6455,ZNF276,0.0,0.0,0.0,0.0,0.0
6456,ZNF274,0.0,0.0,0.0,0.0,0.0
6457,ABCB1,0.0,0.0,0.0,0.0,0.0
6458,ABCB7,0.015473,0.010316,0.006189,0.003714
6459,FLII,0.0,0.0,0.0,0.0,0.0
6460,HHLA3,0.0,0.0,0.0,0.0,0.0
6461,ABCB4,0.0,0.0,0.0,0.0,0.0
6462,MRPL19,0.0,0.0,0.0,0.0,0.0
6463,AGAP2,0.0,0.0,0.0,0.0,0.0
6464,IL20RA,0.0,0.0,0.0,0.003727
6465,COPS7B,0.0,0.0,0.0,0.0,0.0
6466,MRPL17,0.0,0.0,0.0,0.0,0.0
6467,AGAP1,0.0,0.001094,7.29E-4,4.38E-4,2.63E-4
6468,COPS7A,0.0,0.0,0.0,0.0,0.0
6469,ABCB8,0.0,0.0,0.0,0.0,0.0
6470,IQGAP1,0.0,0.0,0.0,0.0,0.0
6471,IQGAP2,0.0,0.0,0.0,0.0,0.0
6472,MRPL12,0.0,0.0,0.0,0.0
6473,MRPL20,0.0,0.0,0.0,0.0,0.0
6474,GHRHR,0.0,0.0,0.0,0.0,0.0
6475,KCNMB1,0.0,0.0,0.0,0.0,0.0
6476,HESX1,0.0,0.0,0.0,0.0,0.0
6477,PSMF1,0.0,0.0,0.0,0.0,0.0
6478,ZBTB7B,0.0,0.0,0.0,0.0,0.0
6479,ZBTB7A,0.0,0.0,0.0,0.0,0.0
6480,ABCA1,0.0,0.0,0.0,0.0,0.0
6481,ABCA2,0.0,0.0,0.0,0.0,0.0
6482,CADM4,0.0,0.0,0.0,0.0,0.0
6483,CADM1,0.0,0.0,0.0,0.0,0.0
6484,ABCA4,0.0,0.0,0.0,0.0,0.0
6485,MRPL28,0.0,0.0,0.0,0.0,0.0
6486,FLI1,0.0,0.0,0.0,0.0,0.0
6487,EIF1,0.0,0.0,0.0,0.0,0.0
6488,ABTB2,0.0,0.0,0.0,0.0,0.0
6489,FERMT1,0.0,0.0,0.0,0.0,0.0
6490,EIF5,0.0,0.0,0.0,0.0,0.0
6491,EIF6,0.0,0.0,0.0,0.0,0.0
6492,TDP1,0.0,0.0,0.0,0.0,0.0
6493,PSMG2,0.0,0.0,0.0,0.0
6494,HAMP,0.0,0.0,0.0,0.0
6495,TMEM9B,0.0,0.0,0.0,0.0,0.0
6496,EZH1,0.0,0.0,0.0,0.0,0.0
6497,FERMT2,0.0,0.0,0.0,0.0
6498,EZH2,0.0,0.0,0.0,0.0,0.0
6499,PIGR,0.0,0.0,0.0,0.0,0.0
6500,PIGT,0.0,0.0,0.0,0.005827,0.003496
6501,ZNF250,0.0,0.0,0.0,0.0,0.0
6502,PIGO,0.0,0.0,0.0,0.0
6503,NCAN,0.0,0.0,0.0,0.0,0.0
6504,PIGQ,0.0,0.0,0.0,0.0,0.0
6505,TMEM51,0.0,0.0,0.0,0.0
6506,EFCAB6,0.0,0.0,0.0,0.0,0.0
6507,CTCF,0.0,0.0,0.0,0.0,0.0
6508,LRRC1,0.0,0.0,0.0,0.0,0.0
6509,MRPL42,0.0,0.0,0.0,0.0,0.0
6510,TMEM43,0.0,0.0,0.0,0.0,0.0
6511,FASTK,0.0,0.0,0.0,0.0,0.0
6512,CTLA4,0.0,0.0,0.0,0.0,0.0
6513,OFD1,0.0,0.0,0.0,0.0,0.0
6514,SS18,0.0,7.76E-4,5.17E-4,3.1E-4,1.86E-4
6515,DFFB,0.0,0.0,0.0,0.0,0.0
6516,LYPLA2,0.0,0.0,0.0,0.0,0.0
6517,DFFA,0.0,0.0,0.0,0.0,0.0
6518,LYPLA1,0.0,0.0,0.0,0.0,0.0
6519,ROM1,0.0,0.0,0.0,0.0,0.0
6520,SRP9,0.0,0.0,0.0,0.0,0.0
6521,MRPL44,0.0,0.0,0.0,0.0,0.0
6522,PSMA5,0.0,0.0,0.0,0.0,0.0
6523,PIGC,0.0,0.0,0.0,0.0,0.0
6524,PSMA3,0.0,0.0,0.0,0.0,0.0
6525,PSMA4,0.0,0.0,0.0,0.0,0.0
6526,PSMA1,0.0,0.0,0.0,0.0,0.0
6527,PSMA2,0.0,0.0,0.0,0.0,0.0
6528,TMEM33,0.0,0.0,0.0,0.0,0.0
6529,PIGA,0.0,0.0,0.0,0.0,0.0
6530,KCNMA1,0.0,0.0,0.0,0.0,0.0
6531,PIGK,0.0,0.0,0.0,0.0,0.0
6532,ZNF239,0.0,0.0,0.0,0.0,0.0
6533,HAP1,0.0,0.0,0.0,0.0,0.0
6534,PIGG,0.0,0.0,0.0,0.0
6535,PIGF,0.0,0.0,0.0,0.0
6536,PIGH,0.0,0.0,0.0,0.0,0.0
6537,ZNF232,0.0,0.0,0.0,0.0,0.0
6538,SERPINB13,0.0,0.0,0.0,0.0,0.0
6539,CTF1,0.0,0.0,0.0,0.0,0.0
6540,IDUA,0.0,0.0,0.0,0.0,0.0
6541,COL11A1,0.0,0.0,0.0,0.0
6542,SRRT,0.0,0.0,0.0,0.0,0.0
6543,ZNF518A,0.0,0.0,0.0,0.0,0.0
6544,PSMA7,0.0,0.0,0.0,0.001029,6.18E-4
6545,TMEM70,0.0,0.0,0.0,0.0,0.0
6546,PSMB6,0.0,0.0,0.0,0.0,0.0
6547,PSMB7,0.0,0.0,0.0,0.0,0.0
6548,PSMB4,0.0,0.0,0.0,0.0,0.0
6549,BTAF1,0.0,0.0,0.0,0.0,0.0
6550,PSMB5,0.0,0.0,0.0,0.0,0.0
6551,PSMB2,0.0,0.0,0.0,0.0,0.0
6552,PSMB3,0.0,0.0,0.010354,0.006212,0.003727
6553,NTF3,0.0,0.0,0.0,0.0,0.0
6554,PSMB1,0.0,0.0,0.0,0.0,0.0
6555,FLNA,0.0,0.0,0.0,0.0,0.0
6556,FLNB,0.0,0.0,0.0,0.0,0.0
6557,ZNF227,0.0,0.0,0.0,0.0,0.0
6558,FLNC,0.001,0.0,0.0,0.0,0.0
6559,NCDN,0.0,0.0,0.0,0.0,0.0
6560,MEF2D,0.0,0.0,0.0,0.0,0.0
6561,USP9X,0.0,0.0,0.0,0.0,0.0
6562,USP9Y,0.0,0.0,0.0,0.0,0.0
6563,TMEM62,0.0,0.0,0.0,0.0,0.0
6564,PLXDC1,0.0,0.0,0.0,0.0,0.0
6565,PSMB8,0.0,0.0,0.0,0.0,0.0
6566,PSMB9,0.0,0.0,0.0,0.0,0.0
6567,FABP1,0.0,0.0,0.0,0.0,0.0
6568,PSMC5,0.0,0.0,0.0,0.0,0.0
6569,FABP3,0.0,0.0,0.0,0.0,0.0
6570,SPSB1,0.0,0.0,0.0,0.0,0.0
6571,TMCO6,0.0,0.0,0.0,0.0
6572,FABP4,0.003,0.0,0.0,0.0,0.0
6573,PSMC6,0.0,0.0,0.0,0.0,0.0
6574,FABP5,0.0,0.0,0.0,0.0,0.0
6575,PSMC3,0.0,0.0,0.0,0.0,0.0
6576,PSMC4,0.0,0.0,0.0,0.006159,0.0071
6577,PSMC1,0.0,0.0,0.0,0.0,0.0
6578,TMEM57,0.0,0.0,0.0,0.0,0.0
6579,PSMC2,0.0,0.0,0.0,0.0,0.0
6580,ZNF219,0.0,0.0,0.0,0.0
6581,NCF1,0.0,0.0,0.0,0.0,0.0
6582,ZBTB25,0.0,0.0,0.0,0.0,0.0
6583,NCF2,0.0,0.0,0.0,0.0,0.0
6584,ZBTB24,0.0,0.0,0.0,0.0,0.0
6585,NCF4,0.0,0.0,0.0,0.0,0.0
6586,RORC,0.0,0.0,0.0,0.0,0.0
6587,F13A1,0.0,0.0,0.0,0.0,0.0
6588,RORA,0.0,0.0,0.0,0.0,0.0
6589,RORB,0.0,0.0,0.0,0.0,0.0
6590,ZBTB22,0.0,0.0,0.0,0.0,0.0
6591,TSEN2,0.0,0.0,0.0,0.0,0.0
6592,SAT1,0.0,0.0,0.0,0.0,0.0
6593,CTGF,0.0,0.0,0.0,0.0,0.0
6594,EIF4ENIF1,0.0,0.0,0.0,0.0,0.0
6595,SESN1,0.0,0.0,0.0,0.0,0.0
6596,SCMH1,0.0,0.0,0.0,0.0,0.0
6597,PIM1,0.0,0.0,0.0,0.0,0.0
6598,ZNF205,0.0,0.0,0.0,0.0,0.0
6599,PIM2,0.0,0.0,0.0,0.0,0.0
